Timestamp,Temperature,ECG,GSR,Emotion
2025-03-30 14:58:18.774224,76.44250000000001,0.6773874999999999,1.4630874999999999,Happy
2025-03-30 14:59:19.799130,90.93625,0.7513124999999999,1.1094625,Happy
2025-03-30 15:00:20.836605,79.94,0.7097249999999999,1.180375,Happy
2025-03-30 15:01:21.872265,93.12875000000001,1.0308375,0.9386375000000001,Happy
2025-03-30 15:02:22.908961,99.52000000000001,0.8981875,1.1580000000000001,Happy
2025-03-30 15:03:23.941449,100.37375,1.18315,0.9979000000000001,Happy
2025-03-30 15:04:24.978446,94.19874999999999,0.9534374999999999,1.1974624999999999,Happy
2025-03-30 15:05:26.019404,96.17375,1.1126500000000001,1.1142,Happy
2025-03-30 15:06:27.050538,107.87375000000002,0.6661500000000001,1.1874,Happy
2025-03-30 15:07:28.087890,86.39124999999999,1.065725,1.176725,Happy
2025-03-30 15:08:29.121678,100.91000000000001,1.012725,1.107025,Happy
2025-03-30 15:09:30.154378,80.88374999999999,1.5371124999999999,0.9798999999999998,Happy
2025-03-30 15:10:31.179559,85.54625000000001,1.1901125000000001,1.2586625,Happy
2025-03-30 15:11:32.214446,95.5325,1.1738374999999999,1.1487625000000001,Happy
2025-03-30 15:12:33.250365,112.90749999999998,1.198225,1.0349,Happy
2025-03-30 15:13:34.286589,109.5175,0.9299625,1.0998750000000002,Happy
2025-03-30 15:14:35.321755,92.3375,1.2288375,1.1196375,Happy
2025-03-30 15:15:36.357282,98.59124999999999,0.9523875,1.1638375,Happy
2025-03-30 15:16:37.393400,114.6,1.0374875,0.9047499999999999,Happy
2025-03-30 15:17:38.424004,86.11375,1.1493625,1.0402749999999998,Happy
2025-03-30 15:18:39.457529,88.00625,1.1339125,1.02915,Happy
2025-03-30 15:19:40.497606,94.27250000000001,0.8988500000000001,1.1797250000000001,Happy
2025-03-30 15:20:41.528725,82.69874999999999,1.5329374999999998,1.0120749999999998,Happy
2025-03-30 15:21:42.566755,82.99375,0.9624874999999999,1.3298375,Happy
2025-03-30 15:22:43.604014,96.005,1.0676249999999998,1.0803,Happy
2025-03-30 15:23:44.637939,81.755,1.4061000000000001,1.011775,Happy
2025-03-30 15:24:45.670897,71.725,1.13785,1.2655249999999998,Happy
2025-03-30 15:25:46.708490,107.15374999999999,1.0334625000000002,1.107625,Happy
2025-03-30 15:26:47.742621,153.675,1.2823625,0.5649749999999999,Happy
2025-03-30 15:27:48.781329,115.4375,1.543325,0.906625,Happy
2025-03-30 15:28:49.808636,69.25,1.0304875,1.4988875,Happy
2025-03-30 15:29:50.843715,101.7875,0.9060500000000001,1.215525,Happy
2025-03-30 15:30:51.882317,109.84124999999999,1.0560000000000003,1.08455,Happy
2025-03-30 15:31:52.919895,123.04,1.6212375,0.7550375,Happy
2025-03-30 15:32:53.952049,88.98875,1.2370625,1.0856875000000001,Happy
2025-03-30 15:33:54.991807,110.99750000000002,1.1101875,0.9551000000000001,Happy
2025-03-30 15:34:56.027770,105.85374999999999,0.9399375000000001,1.0615,Happy
2025-03-30 15:35:57.065787,88.05625,1.5854625,0.9518375000000002,Happy
2025-03-30 15:36:58.102987,128.44874999999996,1.4068875000000003,0.638225,Happy
2025-03-30 15:37:59.142696,139.69,1.1864000000000001,0.55365,Happy
2025-03-30 15:39:00.170062,72.39750000000001,1.00165,1.3838125000000001,Happy
2025-03-30 15:40:01.207564,83.51125,1.55275,0.9579749999999999,Happy
2025-03-30 15:41:02.245624,45.74875,1.1308375,1.529225,Happy
2025-03-30 15:42:03.285038,127.95,0.8392625,0.8407000000000002,Happy
2025-03-30 15:43:04.314932,119.47999999999999,0.811875,0.9386875,Happy
2025-03-30 15:44:05.340839,92.60374999999999,0.7604,1.219425,Happy
2025-03-30 15:45:06.378683,114.15125,0.7221125,1.025725,Happy
2025-03-30 15:46:07.410967,95.64500000000001,1.0977999999999999,1.0333875000000001,Happy
2025-03-30 15:47:08.447076,131.605,1.318825,0.572675,Happy
2025-03-30 15:48:09.486254,96.4775,0.8206875,1.1955125000000002,Happy
2025-03-30 15:49:10.520920,68.40625,0.9636625000000001,1.3441999999999998,Happy
2025-03-30 15:50:11.552812,130.96250000000003,1.079175,0.778375,Happy
2025-03-30 15:51:12.589952,77.73625,0.5931375,1.4836375,Happy
2025-03-30 15:52:13.626045,139.98624999999998,0.8943749999999999,0.7103625,Happy
2025-03-30 15:53:14.660930,102.9,1.4617375,0.8090875000000001,Happy
2025-03-30 15:54:15.692271,70.06875,0.9984999999999999,1.4058875,Happy
2025-03-30 15:55:16.729669,96.92625000000001,0.89955,1.1704625,Happy
2025-03-30 15:56:17.769293,65.73875000000001,1.31575,1.2810625,Happy
2025-03-30 15:57:18.800488,97.125,1.0771375,1.1119875000000001,Happy
2025-03-30 15:58:19.838112,97.16,1.3555000000000001,0.914,Happy
2025-03-30 15:59:20.866411,108.90124999999998,1.14635,0.9544625,Happy
2025-03-30 16:00:21.899876,92.5575,1.2359000000000002,1.0297375,Happy
